timestamp_utc,border_id,metric,mw,pseudo_capacity_mw,congestion_util,congestion_flag
2025-11-14 01:00:00+00:00,BE_NL,physical_flow,0.0,397.25049999999965,0.0,False
2025-11-14 02:00:00+00:00,BE_NL,physical_flow,0.0,396.7615000000001,0.0,False
2025-11-14 03:00:00+00:00,BE_NL,physical_flow,0.0,396.2725,0.0,False
2025-11-14 04:00:00+00:00,BE_NL,physical_flow,0.0,395.7834999999999,0.0,False
2025-11-14 05:00:00+00:00,BE_NL,physical_flow,0.0,395.29449999999974,0.0,False
2025-11-14 06:00:00+00:00,BE_NL,physical_flow,0.0,394.80549999999965,0.0,False
2025-11-14 07:00:00+00:00,BE_NL,physical_flow,0.0,394.3165000000001,0.0,False
2025-11-14 08:00:00+00:00,BE_NL,physical_flow,0.0,393.8275,0.0,False
2025-11-14 09:00:00+00:00,BE_NL,physical_flow,0.0,389.9433749999991,0.0,False
2025-11-14 10:00:00+00:00,BE_NL,physical_flow,0.0,386.0592499999982,0.0,False
2025-11-14 11:00:00+00:00,BE_NL,physical_flow,0.0,382.17512499999737,0.0,False
2025-11-14 12:00:00+00:00,BE_NL,physical_flow,0.0,378.29100000000085,0.0,False
2025-11-14 13:00:00+00:00,BE_NL,physical_flow,0.0,374.406875,0.0,False
2025-11-14 14:00:00+00:00,BE_NL,physical_flow,0.0,370.5227499999991,0.0,False
2025-11-14 15:00:00+00:00,BE_NL,physical_flow,0.0,366.6386249999982,0.0,False
